taxonId;taxaGroup;scientificName;vernacularName;family;taxonLabel;ndffIdentity;threatStatus;occurenceStatus;taxaSubgroup;isAcceptedName;scientificNameAuthorship;updated
8708;V;Elsholtzia;;Lamiaceae;8708;http://ndff-ecogrid.nl/taxonomy/taxa/elsholtzia;;zzz;S;0;Willd.;05/18/2020 12:18:32
8709;V;Emex;;Polygonaceae;8709;http://ndff-ecogrid.nl/taxonomy/taxa/emex;;;S;0;Neck. ex Campd.;08/22/2022 12:21:30
8710;V;Eremopoa;;Poaceae;8710;http://ndff-ecogrid.nl/taxonomy/taxa/eremopoa;;;E;0;Roshev.;03/20/2020 23:15:57
8711;V;Eremopyrum;;Poaceae;8711;http://ndff-ecogrid.nl/taxonomy/taxa/eremopyrum;;;E;0;(Ledeb.) Jaub. & Spach;08/22/2022 12:21:30
8712;V;Eriochloa;;Poaceae;8712;http://ndff-ecogrid.nl/taxonomy/taxa/eriochloa;;;E;0;Kunth;03/20/2020 23:15:57
8713;V;Erucaria;;Brassicaceae;8713;http://ndff-ecogrid.nl/taxonomy/taxa/erucaria;;;S;0;Gaertn.;03/20/2020 23:15:57
8714;V;Eurybia;;Asteraceae;8714;http://ndff-ecogrid.nl/taxonomy/taxa/eurybia;;zz;S;0;(Cass.) Cass.;08/22/2022 12:21:30
8715;V;Fibigia;;Brassicaceae;8715;http://ndff-ecogrid.nl/taxonomy/taxa/fibigia;;zzz;S;0;Medik.;05/18/2020 12:18:32
8716;V;Fuertesimalva;;Malvaceae;8716;http://ndff-ecogrid.nl/taxonomy/taxa/fuertesimalva;;;S;0;Fryxell;03/20/2020 23:15:57
8717;V;Gastridium;;Poaceae;8717;http://ndff-ecogrid.nl/taxonomy/taxa/gastridium;;;E;0;P. Beauv.;08/22/2022 12:21:30
8718;V;Gazania;;Asteraceae;8718;http://ndff-ecogrid.nl/taxonomy/taxa/gazania;;zzz;S;0;Gaertn.;05/18/2020 12:18:32
8719;V;Glandularia;;Verbenaceae;8719;http://ndff-ecogrid.nl/taxonomy/taxa/glandularia;;zzz;S;0;J.F. Gmel.;08/22/2022 12:21:30
8720;V;Gomphrena;;Amaranthaceae;8720;http://ndff-ecogrid.nl/taxonomy/taxa/gomphrena;;;S;0;L.;03/20/2020 23:15:57
8721;V;Gossypium;;Malvaceae;8721;http://ndff-ecogrid.nl/taxonomy/taxa/gossypium;;;S;0;L.;03/20/2020 23:15:57
8722;V;Hainardia;;Poaceae;8722;http://ndff-ecogrid.nl/taxonomy/taxa/hainardia;;;E;0;Greuter;03/20/2020 23:15:57
8723;V;Hebenstretia;;Scrophulariaceae;8723;http://ndff-ecogrid.nl/taxonomy/taxa/hebenstretia;;;S;0;L.;03/20/2020 23:15:57
8724;V;Hedysarum;;Fabaceae;8724;http://ndff-ecogrid.nl/taxonomy/taxa/hedysarum;;;S;0;L.;03/20/2020 23:15:57
8725;V;Heliophila;;Brassicaceae;8725;http://ndff-ecogrid.nl/taxonomy/taxa/heliophila;;;S;0;L.;03/20/2020 23:15:57
8726;V;Helipterum;;Asteraceae;8726;http://ndff-ecogrid.nl/taxonomy/taxa/helipterum;;;S;0;DC.;03/20/2020 23:15:57
8727;V;Heteranthemis;;Asteraceae;8727;http://ndff-ecogrid.nl/taxonomy/taxa/heteranthemis;;;S;0;Schott;03/20/2020 23:15:57
8728;V;Ismelia;;Asteraceae;8728;http://ndff-ecogrid.nl/taxonomy/taxa/ismelia;;zzz;S;0;Cass.;02/09/2022 22:01:21
8729;V;Jaltomata;;Solanaceae;8729;http://ndff-ecogrid.nl/taxonomy/taxa/jaltomata;;;S;0;Schltdl.;03/20/2020 23:15:57
8730;V;Lallemantia;;Lamiaceae;8730;http://ndff-ecogrid.nl/taxonomy/taxa/lallemantia;;;S;0;Fisch. & C.A. Mey.;08/22/2022 12:21:30
8731;V;Lampranthus;;Aizoaceae;8731;http://ndff-ecogrid.nl/taxonomy/taxa/lampranthus;;;S;0;N.E. Br.;08/22/2022 12:21:30
8732;V;Laser;;Apiaceae;8732;http://ndff-ecogrid.nl/taxonomy/taxa/laser;;zzz;S;0;Borkh. ex G. Gaertn., B. Mey. & Scherb.;08/22/2022 12:21:30
8733;V;Lasthenia;;Asteraceae;8733;http://ndff-ecogrid.nl/taxonomy/taxa/lasthenia;;;S;0;Cass.;03/20/2020 23:15:57
8734;V;Lembotropis;;Fabaceae;8734;http://ndff-ecogrid.nl/taxonomy/taxa/lembotropis;;;S;0;Griseb.;03/20/2020 23:15:57
8735;V;Leptochloa;;Poaceae;8735;http://ndff-ecogrid.nl/taxonomy/taxa/leptochloa;;;E;0;P. Beauv.;08/22/2022 12:21:30
8736;V;Leucanthemella;;Asteraceae;8736;http://ndff-ecogrid.nl/taxonomy/taxa/leucanthemella;;;S;0;Tzvelev;03/20/2020 23:15:57
8737;V;Liatris;;Asteraceae;8737;http://ndff-ecogrid.nl/taxonomy/taxa/liatris;;zzz;S;0;Gaertn. ex Schreb.;08/22/2022 12:21:30
8738;V;Limnophila;;Plantaginaceae;8738;http://ndff-ecogrid.nl/taxonomy/taxa/limnophila-plantae;;;S;0;R. Br.;08/22/2022 12:21:30
8739;V;Linanthus;;Polemoniaceae;8739;http://ndff-ecogrid.nl/taxonomy/taxa/linanthus;;;S;0;Benth.;03/20/2020 23:15:57
8740;V;Lonas;;Asteraceae;8740;http://ndff-ecogrid.nl/taxonomy/taxa/lonas;;;S;0;Adans.;03/20/2020 23:15:57
8741;V;Malachra;;Malvaceae;8741;http://ndff-ecogrid.nl/taxonomy/taxa/malachra;;;S;0;L.;03/20/2020 23:15:57
8742;V;Mantisalca;;Asteraceae;8742;http://ndff-ecogrid.nl/taxonomy/taxa/mantisalca;;;S;0;Cass.;03/20/2020 23:15:57
8743;V;Mauranthemum;;Asteraceae;8743;http://ndff-ecogrid.nl/taxonomy/taxa/mauranthemum;;zz;S;0;Vogt & Oberprieler;08/22/2022 12:21:30
8744;V;Melinis;;Poaceae;8744;http://ndff-ecogrid.nl/taxonomy/taxa/melinis;;;E;0;P. Beauv.;08/22/2022 12:21:30
8745;V;Mentzelia;;Loasaceae;8745;http://ndff-ecogrid.nl/taxonomy/taxa/mentzelia;;;S;0;L.;03/20/2020 23:15:57
8746;V;Meum;;Apiaceae;8746;http://ndff-ecogrid.nl/taxonomy/taxa/meum;;;S;0;Mill.;03/20/2020 23:15:57
8747;V;Modiola;;Malvaceae;8747;http://ndff-ecogrid.nl/taxonomy/taxa/modiola;;zzz;S;0;Moench;05/18/2020 12:18:32
8748;V;Monolepis;;Amaranthaceae;8748;http://ndff-ecogrid.nl/taxonomy/taxa/monolepis;;;S;0;Schrad.;03/20/2020 23:15:57
8749;V;Monsonia;;Geraniaceae;8749;http://ndff-ecogrid.nl/taxonomy/taxa/monsonia;;;S;0;L.;03/20/2020 23:15:57
8750;V;Moricandia;;Brassicaceae;8750;http://ndff-ecogrid.nl/taxonomy/taxa/moricandia;;;S;0;DC.;03/20/2020 23:15:57
8751;V;Nasa;;Loasaceae;8751;http://ndff-ecogrid.nl/taxonomy/taxa/nasa;;;S;0;Weigend;03/20/2020 23:15:57
8752;V;Onagra;;Onagraceae;8752;http://ndff-ecogrid.nl/taxonomy/taxa/onagra;;;S;0;Mill.;03/20/2020 23:15:57
8753;V;Oxybaphus;;Nyctaginaceae;8753;http://ndff-ecogrid.nl/taxonomy/taxa/oxybaphus;;;S;0;L'Hér. ex Willd.;08/22/2022 12:21:30
8754;V;Oxyria;;Polygonaceae;8754;http://ndff-ecogrid.nl/taxonomy/taxa/oxyria;;;S;0;Hill;03/20/2020 23:15:57
8755;V;Pallenis;;Asteraceae;8755;http://ndff-ecogrid.nl/taxonomy/taxa/pallenis;;zzz;S;0;Cass.;05/18/2020 12:18:32
8756;V;Pavonia;;Malvaceae;8756;http://ndff-ecogrid.nl/taxonomy/taxa/pavonia;;;S;0;Cav.;03/20/2020 23:15:57
8757;V;Peltaria;;Brassicaceae;8757;http://ndff-ecogrid.nl/taxonomy/taxa/peltaria;;;S;0;Jacq.;03/20/2020 23:15:57
8758;V;Periballia;;Poaceae;8758;http://ndff-ecogrid.nl/taxonomy/taxa/periballia;;;E;0;Trin.;03/20/2020 23:15:57
8759;V;Phlomoides;;Lamiaceae;8759;http://ndff-ecogrid.nl/taxonomy/taxa/phlomoides;;zzz;S;0;Moench;05/18/2020 12:18:32
8760;V;Pilosella;;Asteraceae;8760;http://ndff-ecogrid.nl/taxonomy/taxa/pilosella;;a;S;0;Hill;12/29/2020 01:55:21
8761;V;Psychine;;Brassicaceae;8761;http://ndff-ecogrid.nl/taxonomy/taxa/psychine;;;S;0;Desf.;03/20/2020 23:15:57
8762;V;Psylliostachys;;Plumbaginaceae;8762;http://ndff-ecogrid.nl/taxonomy/taxa/psylliostachys;;;S;0;(Jaub. & Spach) Nevski;08/22/2022 12:21:30
8763;V;Rhodanthe;;Asteraceae;8763;http://ndff-ecogrid.nl/taxonomy/taxa/rhodanthe;;;S;0;Lindl.;03/20/2020 23:15:57
8764;V;Ridolfia;;Apiaceae;8764;http://ndff-ecogrid.nl/taxonomy/taxa/ridolfia;;;S;0;Moris;03/20/2020 23:15:57
8765;V;Roemeria;;Papaveraceae;8765;http://ndff-ecogrid.nl/taxonomy/taxa/roemeria;;;S;0;Medik.;03/20/2020 23:15:57
8766;V;Schizachyrium;;Poaceae;8766;http://ndff-ecogrid.nl/taxonomy/taxa/schizachyrium;;;E;0;Nees;03/20/2020 23:15:57
8767;V;Schkuhria;;Asteraceae;8767;http://ndff-ecogrid.nl/taxonomy/taxa/schkuhria;;;S;0;Roth;03/20/2020 23:15:57
8768;V;Scolymus;;Asteraceae;8768;http://ndff-ecogrid.nl/taxonomy/taxa/scolymus;;;S;0;L.;03/20/2020 23:15:57
8769;V;Scorpiurus;;Fabaceae;8769;http://ndff-ecogrid.nl/taxonomy/taxa/scorpiurus;;zzz;S;0;L.;05/18/2020 12:18:32
8770;V;Sesamum;;Pedaliaceae;8770;http://ndff-ecogrid.nl/taxonomy/taxa/sesamum;;zzz;S;0;L.;05/18/2020 12:18:32
8771;V;Sesbania;;Fabaceae;8771;http://ndff-ecogrid.nl/taxonomy/taxa/sesbania;;;S;0;Adans.;07/12/2022 01:02:48
8772;V;Symphoria;;Caprifoliaceae;8772;http://ndff-ecogrid.nl/taxonomy/taxa/symphoria;;;S;0;Raf.;03/20/2020 23:15:57
8773;V;Symphyotrichum;;Asteraceae;8773;http://ndff-ecogrid.nl/taxonomy/taxa/symphyotrichum;;a;S;0;Nees;12/29/2020 01:55:21
8774;V;Telis;;Fabaceae;8774;http://ndff-ecogrid.nl/taxonomy/taxa/telis;;;S;0;Kuntze;03/20/2020 23:15:57
8775;V;Thermopsis;;Fabaceae;8775;http://ndff-ecogrid.nl/taxonomy/taxa/thermopsis;;zzz;S;0;R. Br.;08/22/2022 12:21:30
8776;V;Trachymene;;Araliaceae;8776;http://ndff-ecogrid.nl/taxonomy/taxa/trachymene;;;S;0;Rudge;03/20/2020 23:15:57
8777;V;Trachyspermum;;Apiaceae;8777;http://ndff-ecogrid.nl/taxonomy/taxa/trachyspermum;;zzz;S;0;Link;05/18/2020 12:18:32
8779;V;Triadenum;;Hypericaceae;8779;http://ndff-ecogrid.nl/taxonomy/taxa/triadenum;;;S;0;Raf.;03/20/2020 23:15:57
8780;V;Trillium;;Melanthiaceae;8780;http://ndff-ecogrid.nl/taxonomy/taxa/trillium;;;E;0;L.;03/20/2020 23:15:57
8781;V;Tripteris;;Asteraceae;8781;http://ndff-ecogrid.nl/taxonomy/taxa/tripteris;;;S;0;Less.;03/20/2020 23:15:57
8782;V;Turgenia;;Apiaceae;8782;http://ndff-ecogrid.nl/taxonomy/taxa/turgenia;;zzz;S;0;Hoffm.;05/18/2020 12:18:32
8783;V;Urochloa;;Poaceae;8783;http://ndff-ecogrid.nl/taxonomy/taxa/urochloa;;;E;0;P. Beauv.;08/22/2022 12:21:30
8784;V;Urospermum;;Asteraceae;8784;http://ndff-ecogrid.nl/taxonomy/taxa/urospermum;;;S;0;Scop.;03/20/2020 23:15:57
8785;V;Zingeria;;Poaceae;8785;http://ndff-ecogrid.nl/taxonomy/taxa/zingeria;;;E;0;P.A. Smirn.;08/22/2022 12:21:30
8786;V;Acaena;;Rosaceae;8786;http://ndff-ecogrid.nl/taxonomy/taxa/acaena;;zzz;S;0;Mutis ex L.;08/22/2022 12:21:30
8787;V;Acanthus;;Acanthaceae;8787;http://ndff-ecogrid.nl/taxonomy/taxa/acanthus;;zz;S;0;L.;03/20/2020 23:15:57
8788;V;Actinidia;;Actinidiaceae;8788;http://ndff-ecogrid.nl/taxonomy/taxa/actinidia;;zz;S;0;Lindl.;05/18/2020 12:18:32
8789;V;Adenostyles;;Asteraceae;8789;http://ndff-ecogrid.nl/taxonomy/taxa/adenostyles;;;S;0;Cass.;03/20/2020 23:15:57
8790;V;Akebia;;Lardizabalaceae;8790;http://ndff-ecogrid.nl/taxonomy/taxa/akebia;;zzz;S;0;Decne.;05/18/2020 12:18:32
8791;V;Aldrovanda;;Droseraceae;8791;http://ndff-ecogrid.nl/taxonomy/taxa/aldrovanda;;zzz;S;0;L.;03/20/2020 23:15:57
8792;V;Ammobium;;Asteraceae;8792;http://ndff-ecogrid.nl/taxonomy/taxa/ammobium;;zzz;S;0;R. Br. ex Sims;08/22/2022 12:21:30
8793;V;Amorpha;;Fabaceae;8793;http://ndff-ecogrid.nl/taxonomy/taxa/amorpha;;zzz;S;0;L.;05/18/2020 12:18:32
8794;V;Aponogeton;;Aponogetonaceae;8794;http://ndff-ecogrid.nl/taxonomy/taxa/aponogeton;;zzz;E;0;Hill;07/12/2022 01:02:48
8795;V;Aralia;;Araliaceae;8795;http://ndff-ecogrid.nl/taxonomy/taxa/aralia;;z;S;0;L.;05/18/2020 12:18:32
8796;V;Argyranthemum;;Asteraceae;8796;http://ndff-ecogrid.nl/taxonomy/taxa/argyranthemum;;zzz;S;0;Webb ex Sch. Bip.;08/22/2022 12:21:30
8797;V;Arundo;;Poaceae;8797;http://ndff-ecogrid.nl/taxonomy/taxa/arundo;;zzz;E;0;L.;05/18/2020 12:18:32
8798;V;Asarina;;Plantaginaceae;8798;http://ndff-ecogrid.nl/taxonomy/taxa/asarina;;zzz;S;0;Mill.;03/20/2020 23:15:57
8799;V;Astilbe;;Saxifragaceae;8799;http://ndff-ecogrid.nl/taxonomy/taxa/astilbe;;zzz;S;0;Buch.-Ham. ex D. Don;08/22/2022 12:21:30
8800;V;Astrantia;;Apiaceae;8800;http://ndff-ecogrid.nl/taxonomy/taxa/astrantia;;zz;S;0;L.;05/18/2020 12:18:32
8801;V;Aucuba;;Garryaceae;8801;http://ndff-ecogrid.nl/taxonomy/taxa/aucuba;;z;S;0;Thunb.;05/18/2020 12:18:32
8802;V;Beckmannia;;Poaceae;8802;http://ndff-ecogrid.nl/taxonomy/taxa/beckmannia;;zzz;E;0;Host;05/18/2020 12:18:32
8803;V;Bellevalia;;Asparagaceae;8803;http://ndff-ecogrid.nl/taxonomy/taxa/bellevalia;;zzz;E;0;Lapeyr.;05/18/2020 12:18:32
8804;V;Broussonetia;;Moraceae;8804;http://ndff-ecogrid.nl/taxonomy/taxa/broussonetia;;zzz;S;0;L'Hér. ex Vent.;08/22/2022 12:21:30
8805;V;Buphthalmum;;Asteraceae;8805;http://ndff-ecogrid.nl/taxonomy/taxa/buphthalmum;;zzz;S;0;L.;03/20/2020 23:15:57
8806;V;Cabomba;;Cabombaceae;8806;http://ndff-ecogrid.nl/taxonomy/taxa/cabomba;;zz;E;0;Aubl.;03/29/2020 18:16:26
8807;V;Callicarpa;;Lamiaceae;8807;http://ndff-ecogrid.nl/taxonomy/taxa/callicarpa;;zzz;S;0;L.;05/18/2020 12:18:32
8808;V;Callistephus;;Asteraceae;8808;http://ndff-ecogrid.nl/taxonomy/taxa/callistephus;;zzz;S;0;Cass.;05/18/2020 12:18:32
8809;V;Calocedrus;;Cupressaceae;8809;http://ndff-ecogrid.nl/taxonomy/taxa/calocedrus;;;N;0;Kurz;03/20/2020 23:15:57
8810;V;Campsis;;Bignoniaceae;8810;http://ndff-ecogrid.nl/taxonomy/taxa/campsis;;zz;S;0;Lour.;05/18/2020 12:18:32
8811;V;Caragana;;Fabaceae;8811;http://ndff-ecogrid.nl/taxonomy/taxa/caragana;;zzz;S;0;Fabr.;02/09/2022 22:01:21
8812;V;Carpobrotus;;Aizoaceae;8812;http://ndff-ecogrid.nl/taxonomy/taxa/carpobrotus;;zzz;S;0;N.E. Br.;08/22/2022 12:21:30
8813;V;Carya;;Juglandaceae;8813;http://ndff-ecogrid.nl/taxonomy/taxa/carya;;zzz;S;0;Nutt.;03/20/2020 23:15:57
8814;V;Celastrus;;Celastraceae;8814;http://ndff-ecogrid.nl/taxonomy/taxa/celastrus;;zzz;S;0;L.;05/18/2020 12:18:32
8815;V;Celtis;;Cannabaceae;8815;http://ndff-ecogrid.nl/taxonomy/taxa/celtis;;zzz;S;0;L.;03/20/2020 23:15:57
8816;V;Cephalaria;;Caprifoliaceae;8816;http://ndff-ecogrid.nl/taxonomy/taxa/cephalaria;;zzz;S;0;Schrad.;07/12/2022 01:02:48
8817;V;Ceratostigma;;Plumbaginaceae;8817;http://ndff-ecogrid.nl/taxonomy/taxa/ceratostigma;;zzz;S;0;Bunge;05/18/2020 12:18:32
8818;V;Cercidiphyllum;;Cercidiphyllaceae;8818;http://ndff-ecogrid.nl/taxonomy/taxa/cercidiphyllum;;zzz;S;0;Siebold & Zucc.;08/22/2022 12:21:30
8819;V;Cerinthe;;Boraginaceae;8819;http://ndff-ecogrid.nl/taxonomy/taxa/cerinthe;;zzz;S;0;L.;03/20/2020 23:15:57
8820;V;Cheilanthes;;Pteridaceae;8820;http://ndff-ecogrid.nl/taxonomy/taxa/cheilanthes;;zzz;V;0;Sw.;05/18/2020 12:18:32
8821;V;Chelone;;Plantaginaceae;8821;http://ndff-ecogrid.nl/taxonomy/taxa/chelone;;zz;S;0;L.;05/18/2020 12:18:32
8822;V;Chorispora;;Brassicaceae;8822;http://ndff-ecogrid.nl/taxonomy/taxa/chorispora;;;S;0;R. Br. ex DC.;08/22/2022 12:21:30
8823;V;Cleome;;Cleomaceae;8823;http://ndff-ecogrid.nl/taxonomy/taxa/cleoma;;zzz;S;0;L.;05/18/2020 12:18:32
8824;V;Clerodendrum;;Lamiaceae;8824;http://ndff-ecogrid.nl/taxonomy/taxa/clerodendrum;;zz;S;0;L.;05/18/2020 12:18:32
8825;V;Collinsia;;Scrophulariaceae;8825;http://ndff-ecogrid.nl/taxonomy/taxa/collinsia-flora;;zz;S;0;Nutt.;02/09/2022 22:01:21
8826;V;Collomia;;Polemoniaceae;8826;http://ndff-ecogrid.nl/taxonomy/taxa/collomia;;zzz;S;0;Nutt.;05/18/2020 12:18:32
8827;V;Commelina;;Commelinaceae;8827;http://ndff-ecogrid.nl/taxonomy/taxa/commelina;;zzz;E;0;L.;03/20/2020 23:15:57
8828;V;Coreopsis;;Asteraceae;8828;http://ndff-ecogrid.nl/taxonomy/taxa/coreopsis;;z;S;0;L.;05/18/2020 12:18:32
8829;V;Cotinus;;Anacardiaceae;8829;http://ndff-ecogrid.nl/taxonomy/taxa/cotinus;;zz;S;0;Mill.;05/18/2020 12:18:32
8830;V;Cryptomeria;;Cupressaceae;8830;http://ndff-ecogrid.nl/taxonomy/taxa/cryptomeria;;zz;N;0;D. Don;08/22/2022 12:21:30
8831;V;Cupressus;;Cupressaceae;8831;http://ndff-ecogrid.nl/taxonomy/taxa/cupressus;;zzz;N;0;L.;05/18/2020 12:18:32
8832;V;Cyclamen;;Primulaceae;8832;http://ndff-ecogrid.nl/taxonomy/taxa/cyclamen;;zz;S;0;L.;03/20/2020 23:15:57
8833;V;Cynara;;Asteraceae;8833;http://ndff-ecogrid.nl/taxonomy/taxa/cynara;;zz;S;0;L.;05/18/2020 12:18:32
8834;V;Daboecia;;Ericaceae;8834;http://ndff-ecogrid.nl/taxonomy/taxa/daboecia;;zzz;S;0;D. Don;08/22/2022 12:21:30
8835;V;Darmera;;Saxifragaceae;8835;http://ndff-ecogrid.nl/taxonomy/taxa/darmera;;zz;S;0;Voss;05/18/2020 12:18:32
8836;V;Diervilla;;Caprifoliaceae;8836;http://ndff-ecogrid.nl/taxonomy/taxa/diervilla;;zzz;S;0;Mill.;05/18/2020 12:18:32
8837;V;Dionaea;;Droseraceae;8837;http://ndff-ecogrid.nl/taxonomy/taxa/dionaea;;zzz;S;0;Sol. ex J. Ellis;08/22/2022 12:21:30
8838;V;Dioscorea;;Dioscoreaceae;8838;http://ndff-ecogrid.nl/taxonomy/taxa/dioscorea;;zzz;E;0;L.;05/18/2020 12:18:32
8839;V;Dorycnium;;Fabaceae;8839;http://ndff-ecogrid.nl/taxonomy/taxa/dorycnium;;zzz;S;0;Mill.;05/18/2020 12:18:32
8840;V;Dracunculus;;Araceae;8840;http://ndff-ecogrid.nl/taxonomy/taxa/dracunculus;;zzz;E;0;Mill.;05/18/2020 12:18:32
8841;V;Echinacea;;Asteraceae;8841;http://ndff-ecogrid.nl/taxonomy/taxa/echinacea;;zzz;S;0;Moench;03/20/2020 23:15:57
8842;V;Ehrharta;;Poaceae;8842;http://ndff-ecogrid.nl/taxonomy/taxa/ehrharta;;zzz;E;0;Thunb.;03/20/2020 23:15:57
8843;V;Eichhornia;;Pontederiaceae;8843;http://ndff-ecogrid.nl/taxonomy/taxa/eichhornia;;zz;E;0;Kunth;03/20/2020 23:15:57
8844;V;Eleutherococcus;;Araliaceae;8844;http://ndff-ecogrid.nl/taxonomy/taxa/eleutherococcus;;zzz;S;0;Maxim.;05/18/2020 12:18:32
8845;V;Fuchsia;;Onagraceae;8845;http://ndff-ecogrid.nl/taxonomy/taxa/fuchsia;;zzz;S;0;L.;05/18/2020 12:18:32
8846;V;Gaillardia;;Asteraceae;8846;http://ndff-ecogrid.nl/taxonomy/taxa/gaillardia;;zz;S;0;Foug.;03/20/2020 23:15:57
8847;V;Gaudinia;;Poaceae;8847;http://ndff-ecogrid.nl/taxonomy/taxa/gaudinia;;zzz;E;0;P. Beauv.;08/22/2022 12:21:30
8848;V;Gaura;;Onagraceae;8848;http://ndff-ecogrid.nl/taxonomy/taxa/gaura;;zz;S;0;L.;03/20/2020 23:15:57
8849;V;Gentianopsis;;Gentianaceae;8849;http://ndff-ecogrid.nl/taxonomy/taxa/gentianopsis;;zzz;S;0;Ma;03/20/2020 23:15:57
8850;V;Ginkgo;;Ginkgoaceae;8850;http://ndff-ecogrid.nl/taxonomy/taxa/ginkgo;;zz;N;0;L.;03/20/2020 23:15:57
8851;V;Gladiolus;;Iridaceae;8851;http://ndff-ecogrid.nl/taxonomy/taxa/gladiolus;;zzz;E;0;L.;03/20/2020 23:15:57
8852;V;Glebionis;Ganzenbloem (G);Asteraceae;8852;http://ndff-ecogrid.nl/taxonomy/taxa/glebionis;;a;S;0;Cass.;08/22/2022 12:21:30
8853;V;Gleditsia;;Fabaceae;8853;http://ndff-ecogrid.nl/taxonomy/taxa/gleditsia;;zz;S;0;J. Clayton;08/22/2022 12:21:30
8854;V;Grindelia;;Asteraceae;8854;http://ndff-ecogrid.nl/taxonomy/taxa/grindelia;;;S;0;Willd.;03/20/2020 23:15:57
8855;V;Gunnera;;Gunneraceae;8855;http://ndff-ecogrid.nl/taxonomy/taxa/gunnera;;zzz;S;0;L.;03/20/2020 23:15:57
8856;V;Halesia;;Styracaceae;8856;http://ndff-ecogrid.nl/taxonomy/taxa/halesia;;zzz;S;0;J. Ellis ex L.;08/22/2022 12:21:30
8857;V;Hamamelis;;Hamamelidaceae;8857;http://ndff-ecogrid.nl/taxonomy/taxa/hamamelis;;zzz;S;0;L.;05/18/2020 12:18:32
8858;V;Helenium;;Asteraceae;8858;http://ndff-ecogrid.nl/taxonomy/taxa/helenium;;zzz;S;0;L.;05/18/2020 12:18:32
8859;V;Heliopsis;;Asteraceae;8859;http://ndff-ecogrid.nl/taxonomy/taxa/heliopsis;;zzz;S;0;Pers.;05/18/2020 12:18:32
8860;V;Heliotropium;;Boraginaceae;8860;http://ndff-ecogrid.nl/taxonomy/taxa/heliotropium;;zzz;S;0;L.;05/18/2020 12:18:32
8861;V;Houttuynia;;Saururaceae;8861;http://ndff-ecogrid.nl/taxonomy/taxa/houttuynia;;z;E;0;Thunb.;05/18/2020 12:18:32
8862;V;Hydrilla;;Hydrocharitaceae;8862;http://ndff-ecogrid.nl/taxonomy/taxa/hydrilla;;;E;0;Rich.;03/20/2020 23:15:57
8863;V;Jacobaea;;Asteraceae;8863;http://ndff-ecogrid.nl/taxonomy/taxa/jacobaea;;a;S;0;Mill.;12/29/2020 01:55:21
8864;V;Kalmia;;Ericaceae;8864;http://ndff-ecogrid.nl/taxonomy/taxa/kalmia;;zzz;S;0;L.;05/18/2020 12:18:32
8865;V;Kerria;;Rosaceae;8865;http://ndff-ecogrid.nl/taxonomy/taxa/kerria;;z;S;0;DC.;05/18/2020 12:18:32
8866;V;Kolkwitzia;;Caprifoliaceae;8866;http://ndff-ecogrid.nl/taxonomy/taxa/kolkwitzia;;zzz;S;0;Graebn.;03/20/2020 23:15:57
8867;V;Lagarosiphon;;Hydrocharitaceae;8867;http://ndff-ecogrid.nl/taxonomy/taxa/lagarosiphon;;zz;E;0;Harv.;03/20/2020 23:15:57
8868;V;Landoltia;;Araceae;8868;http://ndff-ecogrid.nl/taxonomy/taxa/landoltia;;zzz;E;0;Les & D.J. Crawford;08/22/2022 12:21:30
8869;V;Lavatera;;Malvaceae;8869;http://ndff-ecogrid.nl/taxonomy/taxa/lavatera;;zzz;S;0;L.;05/18/2020 12:18:32
8870;V;Leucothoe;;Ericaceae;8870;http://ndff-ecogrid.nl/taxonomy/taxa/leucothoe-flora;;zzz;S;0;D. Don;08/22/2022 12:21:30
8871;V;Ligularia;;Asteraceae;8871;http://ndff-ecogrid.nl/taxonomy/taxa/ligularia;;zzz;S;0;Cass.;03/20/2020 23:15:57
8872;V;Liquidambar;;Altingiaceae;8872;http://ndff-ecogrid.nl/taxonomy/taxa/liquidambar;;zz;S;0;L.;03/20/2020 23:15:57
8873;V;Liriodendron;;Magnoliaceae;8873;http://ndff-ecogrid.nl/taxonomy/taxa/liriodendron;;zz;S;0;L.;03/20/2020 23:15:57
8874;V;Lopezia;;Onagraceae;8874;http://ndff-ecogrid.nl/taxonomy/taxa/lopezia;;zzz;S;0;Cav.;05/18/2020 12:18:32
8875;V;Loranthus;;Loranthaceae;8875;http://ndff-ecogrid.nl/taxonomy/taxa/loranthus;;zzz;S;0;Jacq.;03/20/2020 23:15:57
8876;V;Lysichiton;;Araceae;8876;http://ndff-ecogrid.nl/taxonomy/taxa/lysichiton;;zz;E;0;Schott;03/20/2020 23:15:57
8877;V;Macleaya;;Papaveraceae;8877;http://ndff-ecogrid.nl/taxonomy/taxa/macleaya;;zz;S;0;R. Br.;08/22/2022 12:21:30
8878;V;Malope;;Malvaceae;8878;http://ndff-ecogrid.nl/taxonomy/taxa/malope;;zzz;S;0;L.;03/20/2020 23:15:57
8879;V;Malvastrum;;Malvaceae;8879;http://ndff-ecogrid.nl/taxonomy/taxa/malvastrum;;zzz;S;0;A. Gray;08/22/2022 12:21:30
8880;V;Mazus;;Mazaceae;8880;http://ndff-ecogrid.nl/taxonomy/taxa/mazus;;zzz;S;0;Lour.;05/18/2020 12:18:32
8881;V;Melittis;;Lamiaceae;8881;http://ndff-ecogrid.nl/taxonomy/taxa/melittis;;;S;0;L.;03/20/2020 23:15:57
8882;V;Metasequoia;;Cupressaceae;8882;http://ndff-ecogrid.nl/taxonomy/taxa/metasequoia;;zz;N;0;H.H. Hu & W.C. Cheng;08/22/2022 12:21:30
